33.796170, -116.437949
33.792111, -116.434967
33.789088, -116.438952
33.791232, -116.436337
33.791848, -116.437086
33.794714, -116.438898
33.798222, -116.439757
33.799409, -116.438680
33.797825, -116.434762
33.794041, -116.431210
33.789427, -116.433437
33.788943, -116.430018
33.788234, -116.425280
33.787548, -116.426290
33.787545, -116.430780
33.788649, -116.434807
33.790845, -116.433375
33.796477, -116.433409

